0.150,94.956395
0.151,94.956395
0.152,94.956395
0.153,94.956395
0.154,94.956395
0.155,94.956395
0.156,94.956395
0.157,94.956395
0.158,94.956395
0.159,94.956395
0.160,94.956395
0.161,94.956395
0.162,94.956395
0.163,94.956395
0.164,94.956395
0.165,94.956395
0.166,95.188953
0.167,95.188953
0.168,95.421511
0.169,95.421511
0.170,95.421511
0.171,95.421511
0.172,95.421511
0.173,95.421511
0.174,95.421511
0.175,95.421511
0.176,95.421511
0.177,95.421511
0.178,95.421511
0.179,95.421511
0.180,95.421511
0.181,95.421511
0.182,95.421511
0.183,95.421511
0.184,95.421511
0.185,95.421511
0.186,95.421511
0.187,95.421511
0.188,95.421511
0.189,95.421511
0.190,95.421511
0.191,95.421511
0.192,95.421511
0.193,95.421511
0.194,95.421511
0.195,95.421511
0.196,95.421511
0.197,95.421511
0.198,95.421511
0.199,95.421511
0.200,95.421511
0.201,95.421511
0.202,95.421511
0.203,95.421511
0.204,95.421511
0.205,95.421511
0.206,95.421511
0.207,95.421511
0.208,95.421511
0.209,95.421511
0.210,95.421511
0.211,95.421511
0.212,95.421511
0.213,95.421511
0.214,95.421511
0.215,95.421511
0.216,95.421511
0.217,95.421511
0.218,95.421511
0.219,95.421511
0.220,95.421511
0.221,95.421511
0.222,95.421511
0.223,95.421511
0.224,95.421511
0.225,95.421511
0.226,95.421511
0.227,95.421511
0.228,95.421511
0.229,95.421511
0.230,95.421511
0.231,95.421511
0.232,95.421511
0.233,95.421511
0.234,95.421511
0.235,95.421511
0.236,95.421511
0.237,95.421511
0.238,95.421511
0.239,95.421511
0.240,95.421511
0.241,95.421511
0.242,95.421511
0.243,95.421511
0.244,95.421511
0.245,95.421511
0.246,95.421511
0.247,95.421511
0.248,95.421511
0.249,95.421511
0.250,95.421511
0.251,95.421511
0.252,95.421511
0.253,95.421511
0.254,95.421511
0.255,95.421511
0.256,95.421511
0.257,95.421511
0.258,95.421511
0.259,95.421511
0.260,95.421511
0.261,95.421511
0.262,95.421511
0.263,95.421511
0.264,95.421511
0.265,95.421511
0.266,95.421511
0.267,95.421511
0.268,95.421511
0.269,95.421511
0.270,95.421511
0.271,95.421511
0.272,95.421511
0.273,95.421511
0.274,95.421511
0.275,95.421511
0.276,95.421511
0.277,95.421511
0.278,95.421511
0.279,95.421511
0.280,95.421511
0.281,95.421511
0.282,95.421511
0.283,95.421511
0.284,95.421511
0.285,95.421511
0.286,95.421511
0.287,95.421511
0.288,95.421511
0.289,95.421511
0.290,95.421511
0.291,95.421511
0.292,95.421511
0.293,95.421511
0.294,95.421511
0.295,95.421511
0.296,95.421511
0.297,95.421511
0.298,95.421511
0.299,95.421511
0.300,95.421511
0.301,95.421511
0.302,95.421511
0.303,95.421511
0.304,95.421511
0.305,95.421511
0.306,95.421511
0.307,95.421511
0.308,95.421511
0.309,95.421511
0.310,95.421511
0.311,95.421511
0.312,95.421511
0.313,95.421511
0.314,95.421511
0.315,95.421511
0.316,95.421511
0.317,95.421511
0.318,95.421511
0.319,95.421511
0.320,95.421511
0.321,95.421511
0.322,95.421511
0.323,95.421511
0.324,95.421511
0.325,95.421511
0.326,95.421511
0.327,95.421511
0.328,95.421511
0.329,95.421511
0.330,95.421511
0.331,95.421511
0.332,95.421511
0.333,95.421511
0.334,95.421511
0.335,95.421511
0.336,95.421511
0.337,95.421511
0.338,95.421511
0.339,95.421511
0.340,95.421511
0.341,95.421511
0.342,95.421511
0.343,95.421511
0.344,95.421511
0.345,95.421511
0.346,95.421511
0.347,95.421511
0.348,95.421511
0.349,95.421511
0.350,95.421511
0.351,95.421511
0.352,95.421511
0.353,95.421511
0.354,95.421511
0.355,95.421511
0.356,95.421511
0.357,95.421511
0.358,95.421511
0.359,95.421511
0.360,95.421511
0.361,95.421511
0.362,95.421511
0.363,95.421511
0.364,95.421511
0.365,95.421511
0.366,95.421511
0.367,95.421511
0.368,95.421511
0.369,95.421511
0.370,95.421511
0.371,95.421511
0.372,95.421511
0.373,95.421511
0.374,95.421511
0.375,95.421511
0.376,95.421511
0.377,95.421511
0.378,95.421511
0.379,95.421511
0.380,95.421511
0.381,95.421511
0.382,95.421511
0.383,95.421511
0.384,95.421511
0.385,95.421511
0.386,95.421511
0.387,95.421511
0.388,95.421511
0.389,95.421511
0.390,95.421511
0.391,95.421511
0.392,95.421511
0.393,95.421511
0.394,95.421511
0.395,95.421511
0.396,95.421511
0.397,95.421511
0.398,95.421511
0.399,95.421511
0.400,95.421511
0.401,95.421511
0.402,95.421511
0.403,95.421511
0.404,95.421511
0.405,95.421511
0.406,95.421511
0.407,95.421511
0.408,95.421511
0.409,95.421511
0.410,95.421511
0.411,95.188953
0.412,95.188953
0.413,95.188953
0.414,95.654069
0.415,95.654069
0.416,95.654069
0.417,95.654069
0.418,95.654069
0.419,95.654069
0.420,95.654069
0.421,95.654069
0.422,95.654069
0.423,95.654069
0.424,95.654069
0.425,95.654069
0.426,95.654069
0.427,95.654069
0.428,95.654069
0.429,95.654069
0.430,95.654069
0.431,95.654069
0.432,95.654069
0.433,95.654069
0.434,95.654069
0.435,95.654069
0.436,95.654069
0.437,95.654069
0.438,95.654069
0.439,95.654069
0.440,95.654069
0.441,95.654069
0.442,95.654069
0.443,95.654069
0.444,95.654069
0.445,95.654069
0.446,95.654069
0.447,95.654069
0.448,95.654069
0.449,95.654069
0.450,95.654069
0.451,95.654069
0.452,95.654069
0.453,95.654069
0.454,95.654069
0.455,95.654069
0.456,95.654069
0.457,95.654069
0.458,95.654069
0.459,95.654069
0.460,95.654069
0.461,95.654069
0.462,95.654069
0.463,95.654069
0.464,95.654069
0.465,95.654069
0.466,95.654069
0.467,95.654069
0.468,95.654069
0.469,95.654069
0.470,95.654069
0.471,95.654069
0.472,95.654069
0.473,95.654069
0.474,95.654069
0.475,95.654069
0.476,95.654069
0.477,95.654069
0.478,95.654069
0.479,95.654069
0.480,95.654069
0.481,95.654069
0.482,95.654069
0.483,95.654069
0.484,95.654069
0.485,95.654069
0.486,95.654069
0.487,95.654069
0.488,95.654069
0.489,95.654069
0.490,95.654069
0.491,95.654069
0.492,95.654069
0.493,95.654069
0.494,95.654069
0.495,95.654069
0.496,95.654069
0.497,95.654069
0.498,95.654069
0.499,95.654069
0.500,95.654069
0.501,95.654069
0.502,95.654069
0.503,95.654069
0.504,95.654069
0.505,95.654069
0.506,95.654069
0.507,95.654069
0.508,95.654069
0.509,95.654069
0.510,95.654069
0.511,95.654069
0.512,95.654069
0.513,95.654069
0.514,95.654069
0.515,95.654069
0.516,95.654069
0.517,95.654069
0.518,95.654069
0.519,95.654069
0.520,95.654069
0.521,95.654069
0.522,95.654069
0.523,95.654069
0.524,95.654069
0.525,95.654069
0.526,95.654069
0.527,95.654069
0.528,95.654069
0.529,95.654069
0.530,95.654069
0.531,95.654069
0.532,95.654069
0.533,95.654069
0.534,95.654069
0.535,95.654069
0.536,95.654069
0.537,95.654069
0.538,95.654069
0.539,95.654069
0.540,95.654069
0.541,95.654069
0.542,95.654069
0.543,95.654069
0.544,95.654069
0.545,95.654069
0.546,95.654069
0.547,95.654069
0.548,95.654069
0.549,95.654069
0.550,95.654069
0.551,95.654069
0.552,95.654069
0.553,95.654069
0.554,95.654069
0.555,95.654069
0.556,95.654069
0.557,95.654069
0.558,95.654069
0.559,95.654069
0.560,95.654069
0.561,95.654069
0.562,95.654069
0.563,95.654069
0.564,95.654069
0.565,95.654069
0.566,95.654069
0.567,95.654069
0.568,95.654069
0.569,95.654069
0.570,95.654069
0.571,95.654069
0.572,95.654069
0.573,95.654069
0.574,95.654069
0.575,95.654069
0.576,95.654069
0.577,95.654069
0.578,95.654069
0.579,95.654069
0.580,95.654069
0.581,95.654069
0.582,95.654069
0.583,95.654069
0.584,95.654069
0.585,95.654069
0.586,95.654069
0.587,95.654069
0.588,95.654069
0.589,95.654069
0.590,95.654069
0.591,95.654069
0.592,95.654069
0.593,95.654069
0.594,95.654069
0.595,95.654069
0.596,95.654069
0.597,95.654069
0.598,95.654069
0.599,95.654069
0.600,95.654069
0.601,95.654069
0.602,95.654069
0.603,95.654069
0.604,95.654069
0.605,95.654069
0.606,95.654069
0.607,95.654069
0.608,95.654069
0.609,95.654069
0.610,95.654069
0.611,95.654069
0.612,95.654069
0.613,95.654069
0.614,95.654069
0.615,95.654069
0.616,95.654069
0.617,95.654069
0.618,95.654069
0.619,95.654069
0.620,95.654069
0.621,95.654069
0.622,95.654069
0.623,95.654069
0.624,95.654069
0.625,95.654069
0.626,95.654069
0.627,95.654069
0.628,95.654069
0.629,95.654069
0.630,95.654069
0.631,95.654069
0.632,95.654069
0.633,95.654069
0.634,95.654069
0.635,95.654069
0.636,95.654069
0.637,95.654069
0.638,95.654069
0.639,95.654069
0.640,95.654069
0.641,95.654069
0.642,95.654069
0.643,95.654069
0.644,95.654069
0.645,95.654069
0.646,95.654069
0.647,95.654069
0.648,95.654069
0.649,95.654069
0.650,95.654069
0.651,95.654069
0.652,95.654069
0.653,95.654069
0.654,95.654069
0.655,95.654069
0.656,95.654069
0.657,95.654069
0.658,95.654069
0.659,95.654069
0.660,95.654069
0.661,95.654069
0.662,95.654069
0.663,95.654069
0.664,95.654069
0.665,95.654069
0.666,95.654069
0.667,95.654069
0.668,95.654069
0.669,95.654069
0.670,95.654069
0.671,95.654069
0.672,95.654069
0.673,95.654069
0.674,95.654069
0.675,95.654069
0.676,95.654069
0.677,95.654069
0.678,95.654069
0.679,95.654069
0.680,95.654069
0.681,95.654069
0.682,95.654069
0.683,95.654069
0.684,95.654069
0.685,95.654069
0.686,95.654069
0.687,95.654069
0.688,95.654069
0.689,95.654069
0.690,95.654069
0.691,95.654069
0.692,95.654069
0.693,95.654069
0.694,95.654069
0.695,95.654069
0.696,95.654069
0.697,95.654069
0.698,95.654069
0.699,95.654069
0.700,95.654069
0.701,95.654069
0.702,95.654069
0.703,95.654069
0.704,95.654069
0.705,95.654069
0.706,95.654069
0.707,95.654069
0.708,95.654069
0.709,95.654069
0.710,95.654069
0.711,95.654069
0.712,95.654069
0.713,95.654069
0.714,95.654069
0.715,95.654069
0.716,95.654069
0.717,95.654069
0.718,95.654069
0.719,95.654069
0.720,95.654069
0.721,95.654069
0.722,95.654069
0.723,95.654069
0.724,95.654069
0.725,95.654069
0.726,95.654069
0.727,95.654069
0.728,95.654069
0.729,95.654069
0.730,95.654069
0.731,95.654069
0.732,95.654069
0.733,95.654069
0.734,95.654069
0.735,95.654069
0.736,95.654069
0.737,95.654069
0.738,95.654069
0.739,95.654069
0.740,95.654069
0.741,95.654069
0.742,95.654069
0.743,95.654069
0.744,95.654069
0.745,95.654069
0.746,95.654069
0.747,95.654069
0.748,95.654069
0.749,95.654069
0.750,95.654069
0.751,95.654069
0.752,95.654069
0.753,95.654069
0.754,95.654069
0.755,95.654069
0.756,95.654069
0.757,95.654069
0.758,95.654069
0.759,95.654069
0.760,95.654069
0.761,95.654069
0.762,95.654069
0.763,95.654069
0.764,95.654069
0.765,95.421511
0.766,95.421511
0.767,95.421511
0.768,95.421511
0.769,95.421511
0.770,95.421511
0.771,95.421511
0.772,95.421511
0.773,95.421511
0.774,95.421511
0.775,95.421511
0.776,95.421511
0.777,95.421511
0.778,95.421511
0.779,95.421511
0.780,95.421511
0.781,95.421511
0.782,95.421511
0.783,95.421511
0.784,95.421511
0.785,95.421511
0.786,95.421511
0.787,95.421511
0.788,95.421511
0.789,95.421511
0.790,95.421511
0.791,95.421511
0.792,95.421511
0.793,95.421511
0.794,95.421511
0.795,95.421511
0.796,95.421511
0.797,95.421511
0.798,95.421511
0.799,95.421511
0.800,95.421511
0.801,95.421511
0.802,95.421511
0.803,95.421511
0.804,95.421511
0.805,95.421511
0.806,95.421511
0.807,95.421511
0.808,95.421511
0.809,95.421511
0.810,95.421511
0.811,95.421511
0.812,95.421511
0.813,95.421511
0.814,95.421511
0.815,95.421511
0.816,95.421511
0.817,95.421511
0.818,95.421511
0.819,95.421511
0.820,95.421511
0.821,95.421511
0.822,95.421511
0.823,95.421511
0.824,95.421511
0.825,95.421511
0.826,95.421511
0.827,95.421511
0.828,95.421511
0.829,95.421511
0.830,95.421511
0.831,95.421511
0.832,95.421511
0.833,95.421511
0.834,95.421511
0.835,95.421511
0.836,95.421511
0.837,95.421511
0.838,95.421511
0.839,95.421511
0.840,95.421511
0.841,95.421511
0.842,95.421511
0.843,95.421511
0.844,95.421511
0.845,95.421511
0.846,95.421511
0.847,95.421511
0.848,95.421511
0.849,95.421511
0.850,95.421511
0.851,95.421511
0.852,95.421511
0.853,95.421511
0.854,95.421511
0.855,95.421511
0.856,95.421511
0.857,95.421511
0.858,95.421511
0.859,95.421511
0.860,95.421511
0.861,95.421511
0.862,95.421511
0.863,95.421511
0.864,95.421511
0.865,95.421511
0.866,95.421511
0.867,95.421511
0.868,95.421511
0.869,95.421511
0.870,95.421511
0.871,95.421511
0.872,95.421511
0.873,95.421511
0.874,95.421511
0.875,95.421511
0.876,95.421511
0.877,95.421511
0.878,95.421511
0.879,95.421511
0.880,95.421511
0.881,95.421511
0.882,95.654069
0.883,95.654069
0.884,95.654069
0.885,95.654069
0.886,95.654069
0.887,95.654069
0.888,95.654069
0.889,95.654069
0.890,95.654069
0.891,95.654069
0.892,95.654069
0.893,95.654069
0.894,95.654069
0.895,95.654069
0.896,95.654069
0.897,95.654069
0.898,95.654069
0.899,95.654069
0.900,95.654069
0.901,95.654069
0.902,95.654069
0.903,95.654069
0.904,95.654069
0.905,95.654069
0.906,95.654069
0.907,95.654069
0.908,95.654069
0.909,95.654069
0.910,95.654069
0.911,95.654069
0.912,95.654069
0.913,95.654069
0.914,95.654069
0.915,95.654069
0.916,95.654069
0.917,95.654069
0.918,95.654069
0.919,95.654069
0.920,95.654069
0.921,95.654069
0.922,95.654069
0.923,95.654069
0.924,95.654069
0.925,95.654069
0.926,95.654069
0.927,95.654069
0.928,95.654069
0.929,95.654069
0.930,95.654069
0.931,95.654069
0.932,95.654069
0.933,95.654069
0.934,95.654069
0.935,95.654069
0.936,95.654069
0.937,95.654069
0.938,95.654069
0.939,95.654069
0.940,95.654069
0.941,95.654069
0.942,95.654069
0.943,95.654069
0.944,95.654069
0.945,95.654069
0.946,95.654069
0.947,95.654069
0.948,95.654069
0.949,95.654069
0.950,95.654069
0.951,95.654069
0.952,95.654069
0.953,95.654069
0.954,95.654069
0.955,95.654069
0.956,95.654069
0.957,95.654069
0.958,91.933139
0.959,91.933139
0.960,76.763565
0.961,76.763565
0.962,76.763565
0.963,76.763565
0.964,70.251937
0.965,67.461240
0.966,67.461240
0.967,63.972868
0.968,63.972868
0.969,63.972868
0.970,63.972868
0.971,63.972868
0.972,63.972868
0.973,61.414728
0.974,61.414728
0.975,61.414728
0.976,61.414728
0.977,61.414728
0.978,61.414728
0.979,61.414728
0.980,61.414728
0.981,61.414728
0.982,61.414728
0.983,61.414728
0.984,61.414728
0.985,61.414728
0.986,61.414728
0.987,61.414728
0.988,61.414728
0.989,61.414728
0.990,61.414728
0.991,61.414728
0.992,61.414728
0.993,61.414728
0.994,61.414728
0.995,61.414728
0.996,61.414728
0.997,61.414728
0.998,61.414728
0.999,61.414728
1.000,61.414728
